time	track	a	b
2016-04-01T13:51:37.451295	gcs_validation	H253JADXY.v2	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/4/1/readycheck.pyflow.2016.4.1.13.51.37.0C7C34E4E4/pyflow.data/logs/pyflow_log.txt
2016-04-01T13:55:09.783966	gcs_validation	H23YMADXY.v2	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/4/1/readycheck.pyflow.2016.4.1.13.55.9.2EA38D9DD3/pyflow.data/logs/pyflow_log.txt
2016-04-01T13:55:09.877651	gcs_validation	H253JADXY.v2	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/4/1/readycheck.pyflow.2016.4.1.13.55.9.4DB2F2BBD1/pyflow.data/logs/pyflow_log.txt
2016-04-01T13:55:43.126421	gcs_validation	H253JADXY.v2	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/4/1/generic_workflow_runner.pyflow.2016.4.1.13.55.43.46F96CCF79/pyflow.data/logs/pyflow_log.txt
2016-04-01T14:00:14.770119	gcs_validation	H23YMADXY.v2	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/4/1/readycheck.pyflow.2016.4.1.14.0.14.3EC879922C/pyflow.data/logs/pyflow_log.txt
2016-04-01T14:00:14.770300	gcs_validation	HL35WADXX.v2	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/4/1/readycheck.pyflow.2016.4.1.14.0.14.E487D14D44/pyflow.data/logs/pyflow_log.txt
2016-04-01T14:00:33.732151	gcs_validation	H23YMADXY.v2	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/4/1/generic_workflow_runner.pyflow.2016.4.1.14.0.33.6870DC1682/pyflow.data/logs/pyflow_log.txt
2016-04-01T14:28:55.146315	gcs_validation	HL35WADXX.v2	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/4/1/readycheck.pyflow.2016.4.1.14.28.55.515E8098F5/pyflow.data/logs/pyflow_log.txt
2016-04-01T14:28:55.146627	gcs_validation	HL3TFADXX.v2	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/4/1/readycheck.pyflow.2016.4.1.14.28.55.B5E8703783/pyflow.data/logs/pyflow_log.txt
2016-04-01T14:29:03.233194	gcs_production	H2JKGADXX.v2	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/4/1/readycheck.pyflow.2016.4.1.14.29.3.C674025AB8/pyflow.data/logs/pyflow_log.txt
2016-04-01T14:29:13.598233	gcs_production	H2JKGADXX.v2	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/4/1/readycheck.pyflow.2016.4.1.14.29.13.280329927B/pyflow.data/logs/pyflow_log.txt
2016-04-01T14:30:04.867432	gcs_validation	HL3TTADXX.v2	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/4/1/readycheck.pyflow.2016.4.1.14.30.4.3ACFD8D7C7/pyflow.data/logs/pyflow_log.txt
2016-04-01T14:30:05.925413	gcs_validation	H2533ADXY.v2	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/4/1/readycheck.pyflow.2016.4.1.14.30.5.ED1C8C25BE/pyflow.data/logs/pyflow_log.txt
2016-04-01T14:32:10.826887	gcs_validation	HL35NADXX.v2	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/4/1/readycheck.pyflow.2016.4.1.14.32.10.47BB07CAF7/pyflow.data/logs/pyflow_log.txt
2016-04-01T14:37:43.740596	gcs_validation	HL35WADXX.v2	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/4/1/generic_workflow_runner.pyflow.2016.4.1.14.37.43.5649D9C257/pyflow.data/logs/pyflow_log.txt
2016-04-01T14:37:58.378925	gcs_validation	H23V7ADXY.v2	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/4/1/readycheck.pyflow.2016.4.1.14.37.58.C456858FEA/pyflow.data/logs/pyflow_log.txt
2016-04-01T14:37:58.957151	gcs_validation	H25GWADXY.v2	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/4/1/readycheck.pyflow.2016.4.1.14.37.58.67B995B8AC/pyflow.data/logs/pyflow_log.txt
2016-04-01T14:38:02.725568	gcs_validation	H2HL3ADXY.v2	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/4/1/readycheck.pyflow.2016.4.1.14.38.2.4D5E52698D/pyflow.data/logs/pyflow_log.txt
2016-04-01T14:38:47.892554	gcs_validation	HL3YTADXX.v2	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/4/1/readycheck.pyflow.2016.4.1.14.38.47.68B73F100C/pyflow.data/logs/pyflow_log.txt
2016-04-01T14:42:06.122505	gcs_production	H2JKGADXX.v2	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/4/1/readycheck.pyflow.2016.4.1.14.42.6.2FD04AB962/pyflow.data/logs/pyflow_log.txt
2016-04-01T14:42:41.641936	gcs_production	H2JKGADXX.v2	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/4/1/readycheck.pyflow.2016.4.1.14.42.41.489B333C66/pyflow.data/logs/pyflow_log.txt
2016-04-01T14:42:57.639583	gcs_validation	HL337ADXX.v2	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/4/1/readycheck.pyflow.2016.4.1.14.42.57.56BAACE09C/pyflow.data/logs/pyflow_log.txt
2016-04-01T14:43:14.969035	gcs_validation	HJLVMBCXX.v3	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/4/1/readycheck.pyflow.2016.4.1.14.43.14.4D595BDA9E/pyflow.data/logs/pyflow_log.txt
2016-04-01T14:43:25.672717	gcs_validation	HL3TFADXX.v2	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/4/1/readycheck.pyflow.2016.4.1.14.43.25.3F14A80D89/pyflow.data/logs/pyflow_log.txt
2016-04-01T14:44:25.332022	gcs_validation	HL3TTADXX.v2	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/4/1/readycheck.pyflow.2016.4.1.14.44.25.E4FF3CB7EA/pyflow.data/logs/pyflow_log.txt
2016-04-01T14:44:39.513923	gcs_validation	H2533ADXY.v2	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/4/1/readycheck.pyflow.2016.4.1.14.44.39.ACA2B0A1AD/pyflow.data/logs/pyflow_log.txt
2016-04-01T14:44:47.314441	gcs_validation	HL35NADXX.v2	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/4/1/readycheck.pyflow.2016.4.1.14.44.47.BD52222D4A/pyflow.data/logs/pyflow_log.txt
2016-04-01T15:07:33.296805	gcs_production	H2JKGADXX.v2	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/4/1/generic_workflow_runner.pyflow.2016.4.1.15.7.32.651A49C551/pyflow.data/logs/pyflow_log.txt
2016-04-01T15:07:55.641916	gcs_production	H2JKGADXX.v2	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/4/1/generic_workflow_runner.pyflow.2016.4.1.15.7.55.91AFE0079C/pyflow.data/logs/pyflow_log.txt
2016-04-01T15:08:15.230434	gcs_validation	HL3TFADXX.v2	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/4/1/generic_workflow_runner.pyflow.2016.4.1.15.8.15.1FA2081266/pyflow.data/logs/pyflow_log.txt
2016-04-01T15:08:20.382837	gcs_validation	H25GWADXY.v2	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/4/1/readycheck.pyflow.2016.4.1.15.8.20.D617DDD402/pyflow.data/logs/pyflow_log.txt
2016-04-01T15:08:20.923110	gcs_validation	H23V7ADXY.v2	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/4/1/readycheck.pyflow.2016.4.1.15.8.20.0EFF3D8A0A/pyflow.data/logs/pyflow_log.txt
2016-04-01T15:08:29.019374	gcs_validation	H2533ADXY.v2	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/4/1/generic_workflow_runner.pyflow.2016.4.1.15.8.28.D2FC2381AE/pyflow.data/logs/pyflow_log.txt
2016-04-01T15:08:29.119070	gcs_validation	HL3YTADXX.v2	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/4/1/readycheck.pyflow.2016.4.1.15.8.29.04F7D3EADD/pyflow.data/logs/pyflow_log.txt
2016-04-01T15:08:36.730105	gcs_validation	HL35NADXX.v2	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/4/1/generic_workflow_runner.pyflow.2016.4.1.15.8.36.C707AE15D2/pyflow.data/logs/pyflow_log.txt
2016-04-01T15:08:47.614260	gcs_validation	H2HL3ADXY.v2	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/4/1/readycheck.pyflow.2016.4.1.15.8.47.EEE24DD274/pyflow.data/logs/pyflow_log.txt
2016-04-01T15:09:14.941306	gcs_validation	HL3TTADXX.v2	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/4/1/generic_workflow_runner.pyflow.2016.4.1.15.9.14.2B7155B56A/pyflow.data/logs/pyflow_log.txt
2016-04-01T15:17:34.425482	gcs_validation	H25GLADXY.v2	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/4/1/readycheck.pyflow.2016.4.1.15.17.34.2185AC0744/pyflow.data/logs/pyflow_log.txt
2016-04-01T15:19:09.137409	gcs_validation	H25GWADXY.v2	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/4/1/generic_workflow_runner.pyflow.2016.4.1.15.19.9.97744D3E84/pyflow.data/logs/pyflow_log.txt
2016-04-01T15:19:09.625933	gcs_validation	H23V7ADXY.v2	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/4/1/generic_workflow_runner.pyflow.2016.4.1.15.19.9.5127342FBC/pyflow.data/logs/pyflow_log.txt
2016-04-01T15:19:12.227122	gcs_validation	HL337ADXX.v2	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/4/1/readycheck.pyflow.2016.4.1.15.19.12.77508D50EE/pyflow.data/logs/pyflow_log.txt
2016-04-01T15:19:15.318353	gcs_validation	HJLVMBCXX.v3	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/4/1/readycheck.pyflow.2016.4.1.15.19.15.55CBB2F884/pyflow.data/logs/pyflow_log.txt
2016-04-01T15:19:17.872929	gcs_validation	HL3YTADXX.v2	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/4/1/generic_workflow_runner.pyflow.2016.4.1.15.19.17.2608F398E3/pyflow.data/logs/pyflow_log.txt
2016-04-01T15:19:36.424934	gcs_validation	H2HL3ADXY.v2	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/4/1/generic_workflow_runner.pyflow.2016.4.1.15.19.36.D4CDE21E60/pyflow.data/logs/pyflow_log.txt
2016-04-01T15:21:29.864654	gcs_validation	H255KADXY.v2	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/4/1/readycheck.pyflow.2016.4.1.15.21.29.A1B37C427D/pyflow.data/logs/pyflow_log.txt
2016-04-01T15:21:49.530892	gcs_validation	H23Y3ADXY.v2	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/4/1/readycheck.pyflow.2016.4.1.15.21.49.3F1482395E/pyflow.data/logs/pyflow_log.txt
2016-04-01T16:10:08.746954	demux	H2JKGADXX.v2	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/4/1/demultiplexer.pyflow.2016.4.1.16.10.8.A9DA0D0864/pyflow.data/logs/pyflow_log.txt /mnt/scratch/ops/tmp/2016/4/1/scratch.2016.4.1.16.10.8.965C72DBC9/demux.3JZPBYHGCY/H2JKGADXX.v2
2016-04-01T16:10:08.746958	demux	H2JKGADXX.v2	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/4/1/demultiplexer.pyflow.2016.4.1.16.10.8.6489F341E8/pyflow.data/logs/pyflow_log.txt /mnt/scratch/ops/tmp/2016/4/1/scratch.2016.4.1.16.10.8.6153921E23/demux.W41H5VRJS9/H2JKGADXX.v2
2016-04-01T16:10:11.695304	demux	HL3TFADXX.v2	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/4/1/demultiplexer.pyflow.2016.4.1.16.10.11.461DCBDA48/pyflow.data/logs/pyflow_log.txt /mnt/scratch/ops/tmp/2016/4/1/scratch.2016.4.1.16.10.11.A646EF6D49/demux.4BF8ELRHUJ/HL3TFADXX.v2
2016-04-01T16:10:11.696723	demux	HL3TTADXX.v2	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/4/1/demultiplexer.pyflow.2016.4.1.16.10.11.DD91E13071/pyflow.data/logs/pyflow_log.txt /mnt/scratch/ops/tmp/2016/4/1/scratch.2016.4.1.16.10.11.B949C3F850/demux.5T1X623XK2/HL3TTADXX.v2
2016-04-01T16:10:11.771183	demux	HL35WADXX.v2	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/4/1/demultiplexer.pyflow.2016.4.1.16.10.11.02664A3060/pyflow.data/logs/pyflow_log.txt /mnt/scratch/ops/tmp/2016/4/1/scratch.2016.4.1.16.10.11.BFEC921F4E/demux.KTUMVP7D23/HL35WADXX.v2
2016-04-01T16:10:11.771814	demux	H23YMADXY.v2	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/4/1/demultiplexer.pyflow.2016.4.1.16.10.11.5DCC36A879/pyflow.data/logs/pyflow_log.txt /mnt/scratch/ops/tmp/2016/4/1/scratch.2016.4.1.16.10.11.7F94CA4D80/demux.BASSPWYAL7/H23YMADXY.v2
2016-04-01T16:10:11.823867	demux	HL3YTADXX.v2	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/4/1/demultiplexer.pyflow.2016.4.1.16.10.11.8EB2FF4E93/pyflow.data/logs/pyflow_log.txt /mnt/scratch/ops/tmp/2016/4/1/scratch.2016.4.1.16.10.11.CBC54D61C6/demux.5CT89QNH84/HL3YTADXX.v2
2016-04-01T16:10:11.824986	demux	H2HL3ADXY.v2	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/4/1/demultiplexer.pyflow.2016.4.1.16.10.11.F7AAF75797/pyflow.data/logs/pyflow_log.txt /mnt/scratch/ops/tmp/2016/4/1/scratch.2016.4.1.16.10.11.D1AD56735F/demux.HXX3BQNKMM/H2HL3ADXY.v2
2016-04-01T16:10:11.831062	demux	HL337ADXX.v2	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/4/1/demultiplexer.pyflow.2016.4.1.16.10.11.013DC6D5C2/pyflow.data/logs/pyflow_log.txt /mnt/scratch/ops/tmp/2016/4/1/scratch.2016.4.1.16.10.11.AF6CFFA17E/demux.6JAVE8JYWN/HL337ADXX.v2
2016-04-01T16:10:11.831791	demux	HJLVMBCXX.v3	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/4/1/demultiplexer.pyflow.2016.4.1.16.10.11.ECFA7378F4/pyflow.data/logs/pyflow_log.txt /mnt/scratch/ops/tmp/2016/4/1/scratch.2016.4.1.16.10.11.FC51000DC7/demux.9DJ355MM96/HJLVMBCXX.v3
2016-04-01T16:10:12.053007	demux	HL35NADXX.v2	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/4/1/demultiplexer.pyflow.2016.4.1.16.10.11.F21C38A20B/pyflow.data/logs/pyflow_log.txt /mnt/scratch/ops/tmp/2016/4/1/scratch.2016.4.1.16.10.11.10778EA04F/demux.QVKKTLYKZM/HL35NADXX.v2
2016-04-01T16:10:12.054051	demux	H25GWADXY.v2	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/4/1/demultiplexer.pyflow.2016.4.1.16.10.11.D0EF93AB46/pyflow.data/logs/pyflow_log.txt /mnt/scratch/ops/tmp/2016/4/1/scratch.2016.4.1.16.10.11.0CF3874E2F/demux.SEMF6EH8PC/H25GWADXY.v2
2016-04-01T16:10:12.054513	demux	H23V7ADXY.v2	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/4/1/demultiplexer.pyflow.2016.4.1.16.10.11.6F9A3FD9EE/pyflow.data/logs/pyflow_log.txt /mnt/scratch/ops/tmp/2016/4/1/scratch.2016.4.1.16.10.11.5C4190A160/demux.QKXUGY18R4/H23V7ADXY.v2
2016-04-01T16:10:12.054925	demux	H2533ADXY.v2	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/4/1/demultiplexer.pyflow.2016.4.1.16.10.11.DC5D91424B/pyflow.data/logs/pyflow_log.txt /mnt/scratch/ops/tmp/2016/4/1/scratch.2016.4.1.16.10.11.5A6A6C2248/demux.LLSZGR9CWV/H2533ADXY.v2
2016-04-01T16:10:12.870536	demux	H253JADXY.v2	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/4/1/demultiplexer.pyflow.2016.4.1.16.10.12.7BC3768AFF/pyflow.data/logs/pyflow_log.txt /mnt/scratch/ops/tmp/2016/4/1/scratch.2016.4.1.16.10.12.1702CEBC23/demux.ZFH2CUUJVI/H253JADXY.v2
2016-04-01T16:10:12.910046	demux	HL3T2ADXX.v2	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/4/1/demultiplexer.pyflow.2016.4.1.16.10.12.4B6BA95AFC/pyflow.data/logs/pyflow_log.txt /mnt/scratch/ops/tmp/2016/4/1/scratch.2016.4.1.16.10.12.B1D6BF1EE1/demux.GWR6PCS8T7/HL3T2ADXX.v2
2016-04-01T16:10:12.910983	demux	H25GLADXY.v2	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/4/1/demultiplexer.pyflow.2016.4.1.16.10.12.B98EE6901B/pyflow.data/logs/pyflow_log.txt /mnt/scratch/ops/tmp/2016/4/1/scratch.2016.4.1.16.10.12.5F19C893A6/demux.Q5YSMG3IPI/H25GLADXY.v2
2016-04-01T16:10:12.911286	demux	H23Y3ADXY.v2	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/4/1/demultiplexer.pyflow.2016.4.1.16.10.12.13880A2226/pyflow.data/logs/pyflow_log.txt /mnt/scratch/ops/tmp/2016/4/1/scratch.2016.4.1.16.10.12.F5F80BB7A1/demux.HV6KVBY4RE/H23Y3ADXY.v2
2016-04-01T16:10:12.911682	demux	H255KADXY.v2	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/4/1/demultiplexer.pyflow.2016.4.1.16.10.12.7AF97B6212/pyflow.data/logs/pyflow_log.txt /mnt/scratch/ops/tmp/2016/4/1/scratch.2016.4.1.16.10.12.6C766FD2E8/demux.P61AAHVWH3/H255KADXY.v2
2016-04-01T16:10:12.913644	demux	H25V3ADXY.v2	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/4/1/demultiplexer.pyflow.2016.4.1.16.10.12.B7418EF0F7/pyflow.data/logs/pyflow_log.txt /mnt/scratch/ops/tmp/2016/4/1/scratch.2016.4.1.16.10.12.C6E8BC4871/demux.EHCIM1RDLQ/H25V3ADXY.v2
2016-04-01T16:18:03.657997	gcs_validation	HL337ADXX.v2	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/4/1/generic_workflow_runner.pyflow.2016.4.1.16.18.3.AE74A4C28F/pyflow.data/logs/pyflow_log.txt
2016-04-01T16:38:08.069996	gcs_validation	HJLVMBCXX.v3	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/4/1/generic_workflow_runner.pyflow.2016.4.1.16.38.8.AF2F1DF4EA/pyflow.data/logs/pyflow_log.txt
2016-04-01T17:11:04.564044	gcs_validation	H25V3ADXY.v2	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/4/1/readycheck.pyflow.2016.4.1.17.11.4.0DAEA51C2C/pyflow.data/logs/pyflow_log.txt
2016-04-01T17:11:50.220280	gcs_validation	H25GLADXY.v2	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/4/1/readycheck.pyflow.2016.4.1.17.11.50.77FB1A67B5/pyflow.data/logs/pyflow_log.txt
2016-04-01T17:14:45.608992	gcs_validation	HL3T2ADXX.v2	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/4/1/readycheck.pyflow.2016.4.1.17.14.45.BCC0989592/pyflow.data/logs/pyflow_log.txt
2016-04-01T17:56:53.026773	nipt9001_production	C8AG0ANXX	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/4/1/readycheck.pyflow.2016.4.1.17.56.52.2B2863D688/pyflow.data/logs/pyflow_log.txt
2016-04-01T18:00:17.689733	nipt9001_production	C8A0EANXX	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/4/1/readycheck.pyflow.2016.4.1.18.0.17.730F01D1B6/pyflow.data/logs/pyflow_log.txt
2016-04-01T18:29:31.510368	demux	C8AG0ANXX	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/4/1/demultiplexer.pyflow.2016.4.1.18.29.31.FF984161BB/pyflow.data/logs/pyflow_log.txt /mnt/scratch/ops/tmp/2016/4/1/scratch.2016.4.1.18.29.31.536E5B5E8A/demux.C958LFY9G6/C8AG0ANXX
2016-04-01T18:35:17.110155	demux	C8A0EANXX	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/4/1/demultiplexer.pyflow.2016.4.1.18.35.17.0D3B2919E7/pyflow.data/logs/pyflow_log.txt /mnt/scratch/ops/tmp/2016/4/1/scratch.2016.4.1.18.35.17.D02AA91A64/demux.G7R3KKQ9YS/C8A0EANXX
2016-04-01T18:56:44.184718	gcs_validation	H25GLADXY.v2	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/4/1/generic_workflow_runner.pyflow.2016.4.1.18.56.44.F02B409DF2/pyflow.data/logs/pyflow_log.txt
2016-04-01T19:00:26.823980	gcs_validation	H255KADXY.v2	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/4/1/readycheck.pyflow.2016.4.1.19.0.26.D2F7457F5D/pyflow.data/logs/pyflow_log.txt
2016-04-01T19:00:32.896035	gcs_validation	H23Y3ADXY.v2	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/4/1/readycheck.pyflow.2016.4.1.19.0.32.54893736A0/pyflow.data/logs/pyflow_log.txt
2016-04-01T19:00:39.197451	nipt9001_production	C8A5HANXX	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/4/1/readycheck.pyflow.2016.4.1.19.0.39.F9C7ECFC61/pyflow.data/logs/pyflow_log.txt
2016-04-01T19:11:04.253553	demux	C8A5HANXX	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/4/1/demultiplexer.pyflow.2016.4.1.19.11.4.7B2EF81A11/pyflow.data/logs/pyflow_log.txt /mnt/scratch/ops/tmp/2016/4/1/scratch.2016.4.1.19.11.4.F55E29F6BF/demux.9RGD23HIMK/C8A5HANXX
2016-04-01T19:25:15.609815	gcs_validation	H25V3ADXY.v2	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/4/1/readycheck.pyflow.2016.4.1.19.25.15.7F4343538C/pyflow.data/logs/pyflow_log.txt
2016-04-01T20:34:20.165681	gcs_validation	H255KADXY.v2	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/4/1/generic_workflow_runner.pyflow.2016.4.1.20.34.20.B525D619C5/pyflow.data/logs/pyflow_log.txt
2016-04-01T20:34:26.093179	gcs_validation	H23Y3ADXY.v2	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/4/1/generic_workflow_runner.pyflow.2016.4.1.20.34.26.2F8DCD210C/pyflow.data/logs/pyflow_log.txt
2016-04-01T20:35:44.423764	gcs_validation	HL3T2ADXX.v2	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/4/1/readycheck.pyflow.2016.4.1.20.35.44.4207379159/pyflow.data/logs/pyflow_log.txt
2016-04-01T20:41:14.569218	nipt9001_production	C8A0EANXX	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/4/1/readycheck.pyflow.2016.4.1.20.41.14.4191C25C36/pyflow.data/logs/pyflow_log.txt
2016-04-01T20:41:19.381453	nipt9001_production	C8AG0ANXX	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/4/1/readycheck.pyflow.2016.4.1.20.41.19.15B86D3409/pyflow.data/logs/pyflow_log.txt
2016-04-01T20:42:07.608627	gcs_validation	H25V3ADXY.v2	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/4/1/generic_workflow_runner.pyflow.2016.4.1.20.42.7.63DBE500DE/pyflow.data/logs/pyflow_log.txt
2016-04-01T21:06:49.734357	nipt9001_production	C8A5HANXX	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/4/1/readycheck.pyflow.2016.4.1.21.6.49.85D9FA3232/pyflow.data/logs/pyflow_log.txt
2016-04-01T21:07:34.197548	gcs_validation	HL3T2ADXX.v2	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/4/1/generic_workflow_runner.pyflow.2016.4.1.21.7.34.0A72E38588/pyflow.data/logs/pyflow_log.txt
2016-04-01T21:33:05.656266	nipt9001_production	C8A0EANXX	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/4/1/generic_workflow_runner.pyflow.2016.4.1.21.33.5.BBDC6DCA17/pyflow.data/logs/pyflow_log.txt
2016-04-01T21:33:10.363019	nipt9001_production	C8AG0ANXX	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/4/1/generic_workflow_runner.pyflow.2016.4.1.21.33.10.1B8D95B740/pyflow.data/logs/pyflow_log.txt
2016-04-01T21:47:40.014169	nipt9001_production	C8A5HANXX	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/4/1/generic_workflow_runner.pyflow.2016.4.1.21.47.39.1C9BB46BF0/pyflow.data/logs/pyflow_log.txt
2016-04-02T15:05:41.215018	nipt9001_production	C89NFANXX	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/4/2/readycheck.pyflow.2016.4.2.15.5.41.98D7B852A4/pyflow.data/logs/pyflow_log.txt
2016-04-02T15:10:39.823192	nipt9001_production	C89NFANXX	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/4/2/readycheck.pyflow.2016.4.2.15.10.39.61201E81B7/pyflow.data/logs/pyflow_log.txt
2016-04-02T15:10:50.424463	nipt9001_production	C89NFANXX	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/4/2/generic_workflow_runner.pyflow.2016.4.2.15.10.50.C8689AACA2/pyflow.data/logs/pyflow_log.txt
2016-04-02T15:15:41.213156	nipt9001_production	C89TCANXX	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/4/2/readycheck.pyflow.2016.4.2.15.15.41.5DF56F5B84/pyflow.data/logs/pyflow_log.txt
2016-04-02T15:20:40.026688	nipt9001_production	C89TCANXX	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/4/2/readycheck.pyflow.2016.4.2.15.20.39.58C2765B6F/pyflow.data/logs/pyflow_log.txt
2016-04-02T15:21:13.225625	nipt9001_production	C89TCANXX	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/4/2/generic_workflow_runner.pyflow.2016.4.2.15.21.13.93A524BE18/pyflow.data/logs/pyflow_log.txt
2016-04-02T16:05:42.163500	nipt9001_production	C89YKANXX	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/4/2/readycheck.pyflow.2016.4.2.16.5.42.21A9C446E3/pyflow.data/logs/pyflow_log.txt
2016-04-02T16:10:45.656650	nipt9001_production	C89YKANXX	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/4/2/readycheck.pyflow.2016.4.2.16.10.45.65E734FE09/pyflow.data/logs/pyflow_log.txt
2016-04-02T16:10:56.297049	nipt9001_production	C89YKANXX	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/4/2/generic_workflow_runner.pyflow.2016.4.2.16.10.56.B3FEAF641E/pyflow.data/logs/pyflow_log.txt
2016-04-02T16:40:40.459892	nipt9001_production	C89MBANXX	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/4/2/readycheck.pyflow.2016.4.2.16.40.40.595B8A1E2A/pyflow.data/logs/pyflow_log.txt
